,Unnamed: 0,Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
84,0,20.0,6,64.0,22376.781903542465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.470109939575196e-05,100,0.0,DDOS
85,1,20.0,6,64.0,17587.655149278766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.68699836730957e-05,100,0.0,DDOS
86,2,19.88,6,63.37,45555.59900076029,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6158,60,218,61.58,15.8,61.58,2.196073532104492e-05,100,249.64000000000004,DDOS
87,3,20.0,6,64.0,30211.798602607505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.3109188079833985e-05,100,0.0,DDOS
88,4,20.0,6,64.0,95957.5383207504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.0499954223632812e-05,100,0.0,DDOS
89,5,19.8,6,63.36,14714.274688651114,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,6.79612159729004e-05,100,0.0,DDOS
90,6,20.0,6,64.0,36195.23645150155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.7639865875244146e-05,100,0.0,DDOS
91,7,20.0,6,64.0,30497.37511815604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.386020660400391e-05,100,0.0,DDOS
92,8,20.0,6,64.0,44587.052195173805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2428035736083983e-05,100,0.0,DDOS
93,9,19.8,6,64.54,28726.142045065408,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,1.0,1.0,6038,60,98,60.38,3.799999999999989,60.38,3.481149673461914e-05,100,14.439999999999916,DDOS
94,10,20.0,6,64.0,98805.74793875148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.0120868682861329e-05,100,0.0,DDOS
95,11,19.8,6,64.0,14227.142905600216,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,1.0,1.0,6038,60,98,60.38,3.799999999999997,60.38,7.030010223388672e-05,100,14.439999999999978,DDOS
96,12,20.0,6,64.0,26469.16572005553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.7789344787597656e-05,100,0.0,DDOS
97,13,20.0,6,64.0,35511.84489035645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8159618377685547e-05,100,0.0,DDOS
98,0,5.36,17,71.48,1671.8500625802185,0.01,0.01,0.0,0.0,0.03,0.0,0.0,3,1,1,0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.04,0.5,0.0,0.0,0.0,0.0,1.0,1.0,87519,66,1514,875.19,595.622951966335,875.19,0.0005981492996215,100,354766.70090909104,DDOS
99,1,4.12,17,63.77,1285.26768340703,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.49,0.0,0.03,0.0,0.0,0.97,0.97,90140,60,1514,901.4,594.5244768176948,901.4,0.0007781100273132,100,353459.3535353537,DDOS
100,2,3.92,17,62.72,1282.9560296704135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.02,0.0,0.0,0.98,0.98,92044,60,1514,920.44,586.247962155361,920.44,0.0007804489135742,100,343686.6731313136,DDOS
101,3,4.0,17,64.64,3618.212246165525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,92380,94,1514,923.8,582.0374870776245,923.8,0.0002763891220092,100,338767.6363636359,DDOS
102,4,4.28,17,65.24,807.3110828810102,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.51,0.0,0.0,0.0,0.0,1.0,1.0,90507,60,1514,905.07,590.0583647728281,905.07,0.0012386894226074,100,348168.8738383838,DDOS
103,5,4.0,17,65.91,2585.0394137550616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.0,1.0,1.0,92744,230,1514,927.44,578.4450127084444,927.44,0.0003868412971496,100,334598.63272727246,DDOS
104,6,4.48,17,62.09,435.5971527262833,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2,0,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.48,0.0,0.02,0.0,0.0,0.98,0.98,89121,60,1514,891.21,591.9484910535768,891.21,0.002295708656311,100,350403.0160606066,DDOS
105,7,4.32,17,66.32,2105.0881824478283,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93668,230,1514,936.68,580.3770435908649,936.68,0.0004750394821166,100,336837.5127272727,DDOS
106,8,4.2,17,63.2,1060.3887304572943,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.49,0.0,0.0,0.01,0.0,1.0,1.0,89237,62,1514,892.37,590.7695658198631,892.37,0.0009443402290344,100,349008.6798989896,DDOS
107,9,4.0,17,64.0,2028.2718867267592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0004930400848388,100,335127.2727272727,DDOS
108,10,4.4,17,63.56,1406.6443533728177,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2,0,0,0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.02,0.5,0.0,0.02,0.0,0.0,0.98,0.98,87180,60,1514,871.8,599.5473376648501,871.8,0.0007165908813476,100,359457.01010100986,DDOS
109,11,4.0,17,64.0,3818.523137990368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0002618908882141,100,335127.2727272727,DDOS
110,12,4.16,17,64.31,2282.266647803328,0.0,0.02,0.0,0.0,0.01,0.0,0.0,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.46,0.0,0.03,0.01,0.0,0.97,0.97,87418,60,1514,874.18,597.4665770627429,874.18,0.0004415702819824,100,356966.3107070705,DDOS
111,0,14.32,6,63.36,1669.8133639085293,0.0,0.01,0.41,0.0,0.28,0.0,0.0,28,1,0,41,0.68,0.01,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.01,0.0,0.0,0.99,0.99,55832,60,1514,558.32,613.1755870923606,558.32,0.0005988788604736,100,375984.3006060611,DDOS
112,1,11.44,6,71.4,540.4418055684407,0.0,0.04,0.01,0.02,0.51,0.0,0.0,51,4,0,1,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.02,0.0,0.0,0.98,0.98,85795,60,1514,857.95,602.4041794796453,857.95,0.0018503499031066,100,362890.7954545448,DDOS
113,2,9.92,6,66.31,2184.078317017288,0.0,0.01,0.0,0.0,0.49,0.0,0.0,49,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.01,0.0,0.02,0.0,0.0,0.98,0.98,91034,60,1514,910.34,585.4400437692018,910.34,0.000459599494934,100,342740.0448484849,DDOS
114,3,10.16,6,68.16,1410.9314028902822,0.0,0.01,0.0,0.0,0.49,0.0,0.0,49,1,0,0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.49,0.02,0.0,0.0,0.0,0.0,1.0,1.0,91578,74,1514,915.78,578.6485749860042,915.78,0.0007087612152099,100,334834.17333333334,DDOS
115,4,10.2,6,63.36,1126.468479162918,0.0,0.01,0.0,0.0,0.49,0.0,0.0,49,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.0,0.0,0.99,0.99,92646,60,1514,926.46,580.3846759875838,926.46,0.0008912014961242,100,336846.3721212127,DDOS
116,5,10.0,6,63.36,1208.179537330157,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.0,0.0,0.99,0.99,94086,60,1514,940.86,576.873934025083,940.86,0.0008307719230651,100,332783.5357575758,DDOS
117,6,10.96,6,68.75,2306.8568191443137,0.01,0.0,0.0,0.02,0.53,0.0,0.0,53,0,1,0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90646,60,1514,906.46,590.0329115970366,906.46,0.0004334998130798,100,348138.8367676764,DDOS
118,7,10.52,6,66.32,1520.2206588595184,0.0,0.02,0.0,0.0,0.5,0.0,0.0,50,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92652,66,1514,926.52,580.2944999452146,926.52,0.0006603503227233,100,336741.7066666667,DDOS
119,8,10.04,6,63.77,5004.001479378184,0.0,0.01,0.0,0.0,0.5,0.0,0.0,50,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92946,60,1514,929.46,576.6974491696557,929.46,0.0001998496055603,100,332579.9478787876,DDOS
120,9,10.0,6,65.99,929.893670796272,0.0,0.01,0.0,0.01,0.49,0.0,0.0,49,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.03,0.0,1.0,1.0,89623,74,1514,896.23,587.5797965151006,896.23,0.0010754013061523,100,345250.017272727,DDOS
121,10,10.0,6,64.0,4559.967819440972,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0002193117141723,100,328181.8181818182,DDOS
122,11,9.8,6,61.44,596.2747612372729,0.0,0.0,0.02,0.0,0.47,0.0,0.0,47,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.04,0.0,0.0,0.96,0.96,89096,60,1514,890.96,594.1466322433049,890.96,0.0017902207374572,100,353010.220606061,DDOS
123,12,10.2,6,64.0,4067.361643118279,0.0,0.0,0.0,0.0,0.51,0.0,0.0,51,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,95540,374,1514,955.4,572.7569689270888,955.4,0.000249969959259,100,328050.5454545461,DDOS
124,0,4.4,1,64.2,530.1688985066854,0.02,0.03,0.0,0.02,0.1,0.0,0.0,10,3,2,0,0.06,0.04,0.04,0.0,0.0,0.0,0.0,0.11,0.08,0.0,0.0,0.81,0.0,1.0,1.0,78440,60,1514,784.4,606.9466386942285,784.4,0.0025189709663391,100,368384.2222222223,DDOS
125,1,1.52,1,63.86,4161.965527848616,0.01,0.02,0.0,0.0,0.03,0.0,0.0,3,2,1,0,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.95,0.0,1.0,1.0,90036,66,1514,900.36,595.8122122978283,900.36,0.0002402710914611,100,354992.1923232325,DDOS
126,2,0.32,1,62.57,1361.9329343728386,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.97,0.0,0.98,0.98,90596,60,1514,905.96,589.3136552315964,905.96,0.0007386803627014,100,347290.58424242487,DDOS
127,3,0.6,1,67.5,1716.887231525561,0.0,0.0,0.0,0.02,0.02,0.0,0.0,2,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.97,0.0,1.0,1.0,90946,60,1514,909.46,585.2120468667576,909.46,0.0005824613571166,100,342473.1397979801,DDOS
128,4,1.72,1,66.72,870.6029848267846,0.0,0.02,0.0,0.01,0.05,0.0,0.0,5,2,0,0,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.05,0.02,0.0,0.02,0.91,0.0,0.98,0.98,86983,60,1514,869.83,601.7667432089635,869.83,0.0011486291885375,100,362123.21323232254,DDOS
129,5,0.24,1,63.78,1713.0935557388968,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,1.0,1.0,92796,58,1500,927.96,575.7168903009339,927.96,0.0005837607383728,100,331449.93777777755,DDOS
130,6,1.64,1,64.8,1077.747942431772,0.01,0.01,0.0,0.01,0.05,0.0,0.0,5,1,1,0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.02,0.92,0.0,0.98,0.98,85441,54,1500,854.41,591.053811407894,854.41,0.0009278607368469,100,349344.60797979834,DDOS
131,7,0.4,1,62.72,2347.094044834417,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.97,0.0,0.98,0.98,101228,60,1514,1012.28,687.1806267186047,1012.28,0.0004290199279785,100,472217.2137373743,DDOS
132,8,0.32,1,65.69,4003.344468836499,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,1.0,1.0,92352,66,1514,923.52,582.447300776489,923.52,0.0002498006820678,100,339244.85818181786,DDOS
133,9,0.32,1,62.72,2552.3199844218752,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.02,0.97,0.0,0.98,0.98,90596,60,1514,905.96,589.3136552315964,905.96,0.0003918099403381,100,347290.58424242487,DDOS
134,10,0.0,1,63.36,3810.232558139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.99,0.99,90793,60,1514,907.93,586.6298586077095,907.93,0.0002634501457214,100,344134.5910101012,DDOS
135,11,31.12,6,64.44,164.72054714361735,0.01,0.01,0.0,0.09,0.96,0.0,0.0,96,1,1,0,0.01,0.94,0.02,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,96257,54,1494,962.57,683.0857682368127,962.57,0.0060779094696044,100,466606.1667676765,DDOS
136,12,0.16,1,64.64,1346.4730676751108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.0,1.0,1.0,92275,92,1514,922.75,583.160569654705,922.75,0.000742700099945,100,340076.25,DDOS
137,13,0.0,1,64.0,2522.252423447911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,93800,362,1514,938.0,578.9017815893061,938.0,0.0003984308242797,100,335127.2727272727,DDOS
138,0,28.84,6,74.46,1011.706872305989,0.08,0.13,0.19,0.32,0.68,0.0,0.0,68,13,8,19,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1.0,14318,60,2962,143.18,329.54548987808914,143.18,0.000988438129425,100,108600.22989898974,DDOS
139,1,23.6,6,87.4,249.0163261889312,0.0,0.0,0.0,0.33,0.67,0.0,0.0,67,0,0,0,0.0,0.43,0.08,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,1.0,1.0,54187,60,10202,541.87,1462.3252871900818,541.87,0.004015839099884,100,2138395.2455555554,DDOS
140,0,20.0,6,64.0,38625.14043650428,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.588987350463868e-05,100,0.0,DDOS
141,1,20.0,6,64.0,21626.8124162112,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.625082015991211e-05,100,0.0,DDOS
142,2,20.0,6,64.0,30693.772411269667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.257989883422852e-05,100,0.0,DDOS
143,3,20.0,6,64.0,45250.8792750027,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2110939025878905e-05,100,0.0,DDOS
144,4,20.0,6,64.0,15989.874575883498,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.254911422729493e-05,100,0.0,DDOS
145,5,20.0,6,64.0,28273.0299966296,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.5378932952880856e-05,100,0.0,DDOS
146,6,20.0,6,64.0,67519.38184159691,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.4820098876953124e-05,100,0.0,DDOS
147,7,20.0,6,65.66,9132.346281135691,0.99,0.0,1.0,0.0,0.0,0.0,0.0,0,0,99,100,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001111721992492,100,0.0,DDOS
148,8,20.0,6,64.0,37892.34799891589,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.6400089263916017e-05,100,0.0,DDOS
149,9,20.0,6,64.0,32383.446571958,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.087997436523438e-05,100,0.0,DDOS
150,10,20.0,6,65.74,34637.90568998266,0.99,0.0,0.99,0.0,0.01,0.0,0.0,1,0,99,99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7454,60,1514,74.54,145.39999999999998,74.54,2.8879642486572265e-05,100,21141.16,DDOS
151,11,19.88,6,63.87,6498.162550739008,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001538896560668,100,0.0,DDOS
152,12,20.0,6,63.79,19011.440485903364,0.99,0.0,0.99,0.01,0.01,0.0,0.0,1,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6063,60,123,60.63,6.300000000000003,60.63,5.260944366455078e-05,100,39.69000000000004,DDOS
153,13,20.0,6,64.0,44445.31100985483,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2640228271484374e-05,100,0.0,DDOS
154,0,0.0,1,64.0,102150.6088650755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.789466857910157e-06,100,0.0,DDOS
155,1,0.0,1,64.0,19988.10522302707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.0039291381835936e-05,100,0.0,DDOS
156,2,0.0,1,64.0,18402.5272025272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.193161010742187e-05,100,0.0,DDOS
157,3,0.0,1,64.0,61123.637423491695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.6388893127441405e-05,100,0.0,DDOS
158,4,0.08,1,67.18,17988.951792760337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.98,0.0,0.99,0.99,6154,60,214,61.54,15.399999999999988,61.54,5.559921264648437e-05,100,237.15999999999963,DDOS
159,5,0.0,1,64.0,33931.75309440984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9480457305908204e-05,100,0.0,DDOS
160,6,0.0,1,64.0,82646.3842364532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.2111663818359374e-05,100,0.0,DDOS
161,7,0.0,1,64.0,75247.64980265519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.3310909271240234e-05,100,0.0,DDOS
162,8,0.0,1,64.0,37355.75347345921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.67791748046875e-05,100,0.0,DDOS
163,9,0.0,1,64.0,26744.27086654339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.739118576049805e-05,100,0.0,DDOS
164,10,0.0,1,64.0,52409.14657003624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9090175628662108e-05,100,0.0,DDOS
165,11,0.0,1,64.0,97655.50640279397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.024007797241211e-05,100,0.0,DDOS
166,12,0.0,1,64.0,36286.04550566658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.756834030151367e-05,100,0.0,DDOS
167,13,0.0,1,64.0,96821.42197599262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.033782958984375e-05,100,0.0,DDOS
